0
"(1774334580, 67.046, 67.067, 66.854, 66.854, 133, 39, 0)"
"(1774334640, 66.869, 66.934, 66.865, 66.932, 130, 39, 0)"
"(1774334700, 66.913, 66.93, 66.683, 66.693, 136, 39, 0)"
"(1774334760, 66.687, 66.813, 66.681, 66.767, 142, 53, 0)"
"(1774334820, 66.766, 66.916, 66.761, 66.908, 130, 39, 0)"
"(1774334880, 66.912, 66.936, 66.828, 66.828, 121, 39, 0)"
"(1774334940, 66.829, 66.856, 66.799, 66.815, 124, 39, 0)"
"(1774335000, 66.817, 66.818, 66.737, 66.737, 106, 39, 0)"
"(1774335060, 66.738, 66.754, 66.617, 66.672, 126, 39, 0)"
"(1774335120, 66.674, 66.802, 66.665, 66.768, 143, 48, 0)"
"(1774335180, 66.769, 66.805, 66.723, 66.779, 129, 48, 0)"
"(1774335240, 66.779, 66.785, 66.638, 66.679, 120, 48, 0)"
"(1774335300, 66.679, 66.722, 66.531, 66.604, 151, 52, 0)"
"(1774335360, 66.604, 66.885, 66.604, 66.866, 143, 69, 0)"
"(1774335420, 66.871, 66.936, 66.851, 66.931, 131, 49, 0)"
"(1774335480, 66.933, 66.933, 66.831, 66.887, 131, 43, 0)"
"(1774335540, 66.888, 66.921, 66.871, 66.92, 117, 39, 0)"
"(1774335600, 66.922, 66.994, 66.912, 66.992, 148, 39, 0)"
"(1774335660, 66.993, 67.125, 66.993, 67.125, 140, 39, 0)"
"(1774335720, 67.124, 67.147, 67.044, 67.109, 131, 39, 0)"
"(1774335780, 67.11, 67.125, 67.07, 67.094, 108, 39, 0)"
"(1774335840, 67.093, 67.181, 67.078, 67.164, 101, 39, 0)"
"(1774335900, 67.198, 67.261, 67.185, 67.223, 134, 39, 0)"
"(1774335960, 67.224, 67.235, 67.081, 67.146, 118, 39, 0)"
"(1774336020, 67.145, 67.156, 67.057, 67.06, 105, 39, 0)"
"(1774336080, 67.058, 67.081, 67.019, 67.027, 100, 39, 0)"
"(1774336140, 67.04, 67.131, 67.022, 67.129, 89, 39, 0)"
"(1774336200, 67.128, 67.176, 67.079, 67.157, 101, 39, 0)"
"(1774336260, 67.158, 67.196, 67.083, 67.097, 118, 39, 0)"
"(1774336320, 67.098, 67.126, 67.035, 67.06, 105, 43, 0)"
"(1774336380, 67.061, 67.115, 67.054, 67.115, 94, 39, 0)"
"(1774336440, 67.115, 67.141, 67.077, 67.087, 93, 39, 0)"
"(1774336500, 67.087, 67.087, 66.907, 66.91, 124, 39, 0)"
"(1774336560, 66.905, 66.918, 66.791, 66.831, 143, 59, 0)"
"(1774336620, 66.83, 66.836, 66.757, 66.8, 121, 56, 0)"
"(1774336680, 66.799, 66.84, 66.773, 66.779, 127, 49, 0)"
"(1774336740, 66.78, 66.78, 66.577, 66.592, 137, 64, 0)"
"(1774336800, 66.593, 66.69, 66.55, 66.629, 154, 69, 0)"
"(1774336860, 66.627, 66.682, 66.627, 66.681, 120, 42, 0)"
"(1774336920, 66.683, 66.683, 66.503, 66.529, 121, 40, 0)"
"(1774336980, 66.528, 66.566, 66.459, 66.496, 102, 55, 0)"
"(1774337040, 66.497, 66.615, 66.496, 66.583, 110, 41, 0)"
"(1774337100, 66.584, 66.635, 66.558, 66.573, 118, 40, 0)"
"(1774337160, 66.575, 66.621, 66.563, 66.563, 104, 39, 0)"
"(1774337220, 66.562, 66.672, 66.553, 66.666, 125, 45, 0)"
"(1774337280, 66.658, 66.84, 66.646, 66.751, 152, 44, 0)"
"(1774337340, 66.75, 66.815, 66.706, 66.757, 137, 49, 0)"
"(1774337400, 66.758, 66.8, 66.693, 66.765, 130, 40, 0)"
"(1774337460, 66.767, 66.767, 66.594, 66.64, 128, 39, 0)"
"(1774337520, 66.643, 66.695, 66.643, 66.683, 111, 39, 0)"
"(1774337580, 66.685, 66.77, 66.683, 66.746, 112, 39, 0)"
"(1774337640, 66.753, 66.868, 66.753, 66.858, 117, 39, 0)"
"(1774337700, 66.858, 66.89, 66.838, 66.849, 98, 39, 0)"
"(1774337760, 66.849, 66.849, 66.792, 66.819, 88, 39, 0)"
"(1774337820, 66.818, 66.962, 66.818, 66.948, 103, 39, 0)"
"(1774337880, 66.947, 66.965, 66.927, 66.929, 96, 39, 0)"
"(1774337940, 66.927, 66.934, 66.875, 66.877, 65, 39, 0)"
"(1774338000, 66.887, 66.935, 66.883, 66.902, 113, 40, 0)"
"(1774338060, 66.902, 66.974, 66.902, 66.964, 100, 39, 0)"
"(1774338120, 66.965, 66.972, 66.903, 66.92, 89, 39, 0)"
"(1774338180, 66.92, 66.953, 66.876, 66.946, 88, 39, 0)"
"(1774338240, 66.947, 66.947, 66.879, 66.889, 88, 39, 0)"
"(1774338300, 66.89, 66.957, 66.883, 66.947, 122, 39, 0)"
"(1774338360, 66.947, 66.991, 66.944, 66.964, 90, 45, 0)"
"(1774338420, 66.964, 67.083, 66.961, 67.063, 99, 48, 0)"
"(1774338480, 67.063, 67.082, 67.019, 67.02, 101, 47, 0)"
"(1774338540, 67.019, 67.019, 66.968, 66.977, 103, 57, 0)"
"(1774338600, 66.978, 67.005, 66.94, 66.951, 97, 50, 0)"
"(1774338660, 66.952, 67.041, 66.951, 67.034, 99, 42, 0)"
"(1774338720, 67.036, 67.056, 67.005, 67.047, 98, 39, 0)"
"(1774338780, 67.048, 67.096, 67.029, 67.038, 108, 39, 0)"
"(1774338840, 67.045, 67.049, 67.004, 67.048, 94, 43, 0)"
"(1774338900, 67.049, 67.05, 66.964, 66.969, 116, 45, 0)"
"(1774338960, 66.969, 66.969, 66.841, 66.841, 121, 50, 0)"
"(1774339020, 66.84, 66.875, 66.741, 66.767, 143, 63, 0)"
"(1774339080, 66.767, 66.809, 66.695, 66.696, 122, 69, 0)"
"(1774339140, 66.697, 66.741, 66.679, 66.696, 116, 62, 0)"
"(1774339200, 66.696, 66.749, 66.644, 66.644, 145, 63, 0)"
"(1774339260, 66.645, 66.645, 66.53, 66.535, 136, 69, 0)"
"(1774339320, 66.533, 66.578, 66.495, 66.578, 118, 69, 0)"
"(1774339380, 66.578, 66.594, 66.447, 66.469, 132, 52, 0)"
"(1774339440, 66.468, 66.53, 66.403, 66.403, 133, 65, 0)"
"(1774339500, 66.402, 66.402, 66.252, 66.272, 139, 69, 0)"
"(1774339560, 66.272, 66.366, 66.178, 66.219, 157, 69, 0)"
"(1774339620, 66.219, 66.253, 66.19, 66.223, 133, 63, 0)"
"(1774339680, 66.22, 66.255, 66.121, 66.192, 148, 57, 0)"
