ticket,position_id,symbol,entry,profit,reason,reason_label,timestamp_utc,volume,price,sl,tp,timezone_note,magic,commission,swap,fee,comment,order
187299981,183181879,GER40,0,0.0,3,EXPERT,2026-05-05 16:34:41,0.1,24312.5,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|a17c53|H1|B,183181879
187300201,183181879,GER40,1,-0.71,4,SL,2026-05-05 16:35:00,0.1,24306.4,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 24306.50],183182063
187300281,183180003,BTCUSD,1,-1.8599999999999999,4,SL,2026-05-05 16:35:08,0.1,81431.0,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 81433.10],183182121
187301960,183183263,ETHUSD,0,0.0,3,EXPERT,2026-05-05 16:36:12,0.1,2392.775,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|07326e|H1|B,183183263
187301978,183183263,ETHUSD,1,-0.16,4,SL,2026-05-05 16:36:12,0.1,2391.16,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 2391.275],183183274
187302089,183183362,BTCUSD,0,0.0,3,EXPERT,2026-05-05 16:36:23,0.1,81492.37,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|f968cf|M5|B,183183362
187302435,183183362,BTCUSD,1,-1.8,4,SL,2026-05-05 16:36:35,0.1,81474.34,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 81477.59],183183588
187304112,183184766,BTCUSD,0,0.0,3,EXPERT,2026-05-05 16:37:55,0.1,81442.96,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|703cb3|M5|B,183184766
187304221,183184766,BTCUSD,1,-2.3,4,SL,2026-05-05 16:38:02,0.1,81419.99,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 81426.46],183184863
187304431,183148887,UK100,1,2.05,5,TP,2026-05-05 16:38:09,0.04,10194.3,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[tp 10194.47],183185020
187305249,183185618,BTCUSD,0,0.0,3,EXPERT,2026-05-05 16:39:42,0.1,81423.4,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|c052ba|M5|B,183185618
187305295,183185618,BTCUSD,1,-2.26,4,SL,2026-05-05 16:39:48,0.1,81400.84,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 81406.90],183185654
187305939,183186132,ETHUSD,0,0.0,3,EXPERT,2026-05-05 16:40:38,0.1,2384.335,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|e89351|H1|B,183186132
187308146,183164976,USDCHF,1,-8.73,4,SL,2026-05-05 16:43:54,0.1,0.7835,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 0.78350],183187795
187308761,183188268,UK100,0,0.0,3,EXPERT,2026-05-05 16:44:50,0.04,10185.7,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|888e19|H4|S,183188268
187310876,183188268,UK100,1,-0.34,4,SL,2026-05-05 16:48:03,0.04,10192.0,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 10191.70],183189907
187313669,183192363,USDCHF,0,0.0,3,EXPERT,2026-05-05 16:51:54,0.1,0.78295,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|4a0a63|H1|S,183192363
187320181,183197875,UK100,0,0.0,3,EXPERT,2026-05-05 17:01:03,0.04,10197.2,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|efa1f3|H1|S,183197875
187327551,183197875,UK100,1,-0.33,4,SL,2026-05-05 17:12:34,0.04,10203.3,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 10203.20],183203332
187328819,183186132,ETHUSD,1,-0.18,4,SL,2026-05-05 17:13:36,0.1,2382.55,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 2382.835],183204246
187329356,183204572,UK100,0,0.0,3,EXPERT,2026-05-05 17:13:51,0.04,10194.4,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|d6dd85|H1|S,183204572
187335382,183192363,USDCHF,1,-8.73,4,SL,2026-05-05 17:18:34,0.1,0.78363,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 0.78363],183208789
187337259,183210042,USDCHF,0,0.0,3,EXPERT,2026-05-05 17:19:22,0.1,0.78333,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|98e1f2|H1|S,183210042
187341104,183212910,US500,0,0.0,3,EXPERT,2026-05-05 17:23:23,0.04,7252.45,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|1704b3|H1|B,183212910
187346947,183217171,BTCUSD,0,0.0,3,EXPERT,2026-05-05 17:28:16,0.1,81379.11,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|affbed|M5|B,183217171
187346951,183217171,BTCUSD,1,-1.9,4,SL,2026-05-05 17:28:17,0.1,81360.13,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 81362.61],183217176
187348031,183081049,CHFJPY,1,39.65,5,TP,2026-05-05 17:28:58,0.09,201.56,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[tp 201.559],183217871
187348735,183218359,BTCUSD,0,0.0,3,EXPERT,2026-05-05 17:29:43,0.1,81444.97,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|6e4283|M5|B,183218359
187348831,183218359,BTCUSD,1,-1.72,4,SL,2026-05-05 17:29:54,0.1,81427.79,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 81428.47],183218435
187350661,183219809,BTCUSD,0,0.0,3,EXPERT,2026-05-05 17:31:35,0.1,81448.92,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|cad446|M5|B,183219809
187350847,183219809,BTCUSD,1,-2.09,4,SL,2026-05-05 17:32:01,0.1,81427.98,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 81432.42],183219944
187351259,183220296,BTCUSD,0,0.0,3,EXPERT,2026-05-05 17:32:52,0.1,81492.87,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|6cd7b0|M5|B,183220296
187351265,183220296,BTCUSD,1,-2.62,4,SL,2026-05-05 17:32:53,0.1,81466.65,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 81476.37],183220300
187351757,183220697,CHFJPY,0,0.0,3,EXPERT,2026-05-05 17:33:49,0.1,201.601,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|d72bd1|H1|B,183220697
187352945,183221553,BTCUSD,0,0.0,3,EXPERT,2026-05-05 17:36:11,0.1,81422.53,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|cbec50|M5|B,183221553
187353082,183221553,BTCUSD,1,-1.6800000000000002,4,SL,2026-05-05 17:36:36,0.1,81405.78,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 81406.03],183221674
187357211,183224632,SOLUSD,0,0.0,3,EXPERT,2026-05-05 17:43:36,0.1,85.451,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|bf6f23|H1|B,183224632
187366731,183181709,USDCAD,1,-5.54,4,SL,2026-05-05 18:01:13,0.1,1.36204,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 1.36204],183232229
187367252,183232599,GER40,0,0.0,3,EXPERT,2026-05-05 18:02:01,0.1,24333.5,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|b4e13e|H1|B,183232599
187367367,183232599,GER40,1,-0.71,4,SL,2026-05-05 18:02:27,0.1,24327.4,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 24327.50],183232689
187367401,183030341,NZDUSD,1,23.4,5,TP,2026-05-05 18:02:33,0.1,0.58958,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[tp 0.58958],183232715
187367944,183233065,USDCAD,0,0.0,3,EXPERT,2026-05-05 18:03:28,0.1,1.36142,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|8e4cdf|H1|S,183233065
187368313,183115094,AUDUSD,1,21.0,5,TP,2026-05-05 18:04:11,0.1,0.71923,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[tp 0.71923],183233353
187368443,183125817,AUDJPY,1,15.95,5,TP,2026-05-05 18:04:31,0.1,113.395,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[tp 113.394],183233445
187370245,183234743,AUDJPY,0,0.0,3,EXPERT,2026-05-05 18:07:07,0.1,113.373,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|164794|H1|B,183234743
187370332,183234805,AUDUSD,0,0.0,3,EXPERT,2026-05-05 18:07:15,0.1,0.71934,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|69aa67|H1|B,183234805
187371564,183204572,UK100,1,-0.33,4,SL,2026-05-05 18:11:46,0.04,10200.5,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 10200.40],183235776
187371648,183235860,GER40,0,0.0,3,EXPERT,2026-05-05 18:12:01,0.1,24364.0,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|bbcc5b|M15|B,183235860
187372156,183236446,UK100,0,0.0,3,EXPERT,2026-05-05 18:13:38,0.04,10199.4,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|d136fa|H1|S,183236446
187372650,183236446,UK100,1,-0.35,4,SL,2026-05-05 18:15:28,0.04,10206.0,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 10205.40],183236920
187373389,183237509,UK100,0,0.0,3,EXPERT,2026-05-05 18:17:35,0.04,10208.9,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|711ecc|H1|S,183237509
187375332,183237509,UK100,1,-0.33,4,SL,2026-05-05 18:21:45,0.04,10215.0,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 10214.90],183238850
187375670,183239065,UK100,0,0.0,3,EXPERT,2026-05-05 18:22:26,0.04,10215.2,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|7964e7|H1|S,183239065
187377748,183239065,UK100,1,-0.35,4,SL,2026-05-05 18:29:02,0.04,10221.8,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 10221.20],183241107
187380307,183243657,NZDUSD,0,0.0,3,EXPERT,2026-05-05 18:38:01,0.1,0.59013,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|e5f525|H1|B,183243657
