entry_idx,exit_idx,pnl,mae,mfe
74533,74534,-10.0,14.990000000000691,3.269999999999527
74540,74552,0.31999999999970896,7.350000000000364,10.609999999999673
74558,74561,0.2599999999993088,9.720000000000255,11.929999999999382
74597,74598,-10.0,15.3100000000004,2.4899999999997817
74604,74607,-7.789999999999964,12.859999999999673,2.7700000000004366
74625,74627,-8.740000000000691,13.160000000000764,1.2599999999993088
74629,74635,0.6000000000003638,9.229999999999563,10.600000000000364
75044,75048,27.13000000000011,6.690000000000509,37.13000000000011
75053,75054,-10.0,10.210000000000036,4.009999999999309
75073,75080,8.650000000000546,9.05999999999949,18.650000000000546
75083,75084,-10.0,14.159999999999854,0.5500000000001819
75104,75107,-1.4600000000000364,12.69000000000051,8.539999999999964
75137,75145,27.710000000000036,11.11999999999989,39.44000000000051
75148,75150,2.6700000000000728,10.289999999999964,12.670000000000073
75175,75177,-9.739999999999782,19.279999999999745,0.2600000000002183
75208,75210,-0.1999999999998181,10.909999999999854,9.800000000000182
75222,75224,-5.300000000000182,30.43000000000029,4.699999999999818
75371,75388,-7.0900000000001455,11.170000000000073,2.9099999999998545
75565,75592,7.559999999999491,10.699999999999818,17.55999999999949
75973,75976,-9.239999999999782,10.989999999999782,4.480000000000473
76332,76345,-5.019999999999527,9.970000000000255,4.980000000000473
76423,76427,9.529999999999745,9.569999999999709,19.529999999999745
77355,77372,3.300000000000182,12.05999999999949,13.300000000000182
77389,77396,-6.990000000000691,12.660000000000764,3.009999999999309
77636,77642,44.94000000000051,11.36999999999989,54.94000000000051
78252,78259,-7.919999999999163,8.049999999999272,3.6900000000005093
78753,78754,-10.0,13.019999999999527,1.050000000000182
79238,79240,-2.869999999999891,19.229999999999563,7.130000000000109
80213,80216,-7.229999999999563,11.009999999999309,7.949999999999818
80532,80535,-7.619999999999891,14.399999999999636,2.380000000000109
81577,81580,2.7600000000002183,16.039999999999964,12.760000000000218
81950,81964,12.25,6.5600000000004,22.25
82022,82026,8.820000000000618,16.61999999999989,18.82000000000062
